AreaID,AnalysisAreaName,Acres,job_spaces_orig,job_spaces_new,job_spaces_change,resunits_orig,resunits_new,resunits_change,density_hhemp_change,density_hhemp_new,density_hhemp_orig
0.0,_TOD 226,115.02312837926493,900.0,2070.0,1170.0,0.0,590.0,590.0,15.0,23.0,8.0
1.0,_TOD 227,48.00385624989178,190.0,620.0,430.0,490.0,600.0,110.0,11.0,25.0,14.0
2.0,_TOD 228,144.96634423127568,430.0,1850.0,1420.0,1010.0,1270.0,260.0,12.0,22.0,10.0
3.0,_TOD 229,52.357757942995605,140.0,620.0,480.0,520.0,570.0,50.0,10.0,23.0,13.0
4.0,_TOD 230,33.31431121866288,30.0,180.0,150.0,320.0,370.0,50.0,6.0,17.0,11.0
5.0,_TOD 231,31.23427787536425,0.0,210.0,210.0,120.0,180.0,60.0,8.0,12.0,4.0
6.0,_TOD 232,33.69047175107814,350.0,370.0,20.0,210.0,310.0,100.0,3.0,20.0,17.0
7.0,_TOD 233,255.85023408644375,2200.0,2200.0,0.0,290.0,590.0,300.0,1.0,11.0,10.0
8.0,_TOD 234,108.64414500335565,60.0,770.0,710.0,380.0,720.0,340.0,10.0,14.0,4.0
9.0,_TOD 235,87.74309260279398,1900.0,1920.0,20.0,180.0,220.0,40.0,0.0,24.0,24.0
10.0,_TOD 236,74.04049616918385,290.0,1300.0,1010.0,20.0,670.0,650.0,23.0,27.0,4.0
11.0,_TOD 237,4.513455575337811,20.0,70.0,50.0,10.0,20.0,10.0,13.0,20.0,7.0
12.0,_TOD 238,24.6030940804697,90.0,170.0,80.0,0.0,40.0,40.0,5.0,9.0,4.0
13.0,_TOD 239,185.86967721069368,1980.0,2900.0,920.0,690.0,1300.0,610.0,9.0,23.0,14.0
14.0,_TOD 240,99.17434523130794,330.0,1270.0,940.0,230.0,700.0,470.0,14.0,20.0,6.0
15.0,_TOD 241,100.71030989427221,910.0,1760.0,850.0,540.0,870.0,330.0,12.0,26.0,14.0
16.0,_TOD 242,8.8031769900412,140.0,160.0,20.0,0.0,40.0,40.0,7.0,23.0,16.0
17.0,_TOD 243,33.2495860129107,1280.0,440.0,-840.0,180.0,270.0,90.0,-23.0,21.0,44.0
18.0,_TOD 244,0.8633352977762301,20.0,20.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0
19.0,_TOD 245,105.51151106593092,420.0,1490.0,1070.0,500.0,840.0,340.0,13.0,22.0,9.0
20.0,_TOD 246,34.56668583616594,60.0,160.0,100.0,230.0,280.0,50.0,5.0,13.0,8.0
21.0,_TOD 247,13.046429494285368,50.0,160.0,110.0,30.0,90.0,60.0,13.0,19.0,6.0
22.0,_TOD 248,4.56888411777e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,_TOD 249,100.32908773148205,860.0,580.0,-280.0,10.0,140.0,130.0,-2.0,7.0,9.0
24.0,_TOD 250,125.6637444806313,4680.0,4680.0,0.0,0.0,0.0,0.0,0.0,37.0,37.0
25.0,_TOD 251,61.58835914754572,920.0,820.0,-100.0,320.0,610.0,290.0,3.0,23.0,20.0
26.0,_TOD 252,24.442262541165206,180.0,350.0,170.0,170.0,280.0,110.0,12.0,26.0,14.0
27.0,_TOD 253,12.607126831663798,150.0,150.0,0.0,60.0,60.0,0.0,0.0,17.0,17.0
28.0,_TOD 254,56.546080520746486,690.0,1240.0,550.0,160.0,530.0,370.0,16.0,31.0,15.0
29.0,_TOD 255,27.13769781318922,390.0,850.0,460.0,30.0,240.0,210.0,25.0,40.0,15.0
30.0,_TOD 256,32.865841961842705,0.0,0.0,0.0,20.0,20.0,0.0,0.0,1.0,1.0
31.0,_TOD 257,18.99538416579776,120.0,330.0,210.0,90.0,140.0,50.0,14.0,25.0,11.0
32.0,_TOD 258,2.667170959712,10.0,50.0,40.0,20.0,20.0,0.0,15.0,26.0,11.0
33.0,_TOD 259,303.60369454790026,13310.0,13310.0,0.0,60.0,60.0,0.0,0.0,44.0,44.0
34.0,_TOD 260,32.254802759997624,120.0,540.0,420.0,0.0,270.0,270.0,21.0,25.0,4.0
35.0,_TOD 261,20.80015321831811,0.0,240.0,240.0,0.0,120.0,120.0,17.0,17.0,0.0
36.0,_TOD 262,1.128803071043911,10.0,10.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0
37.0,_TOD 263,8.18019023050512,90.0,110.0,20.0,10.0,50.0,40.0,8.0,20.0,12.0
38.0,_TOD 264,72.59744574817962,1620.0,1020.0,-600.0,1040.0,1140.0,100.0,-7.0,30.0,37.0
39.0,_TOD 265,98.28478378044016,1520.0,1990.0,470.0,800.0,730.0,-70.0,4.0,28.0,24.0
40.0,_TOD 266,74.57760370641527,1460.0,1280.0,-180.0,370.0,680.0,310.0,1.0,26.0,25.0
41.0,_TOD 267,65.27901006752465,730.0,970.0,240.0,190.0,500.0,310.0,9.0,23.0,14.0
42.0,_TOD 268,33.13582721523354,380.0,550.0,170.0,40.0,290.0,250.0,12.0,25.0,13.0
43.0,_TOD 269,186.48739094023318,680.0,1810.0,1130.0,1120.0,1500.0,380.0,8.0,18.0,10.0
44.0,_TOD 270,0.35301802103979996,0.0,10.0,10.0,0.0,0.0,0.0,28.0,28.0,0.0
45.0,_TOD 271,109.58400746806423,2570.0,3100.0,530.0,20.0,310.0,290.0,7.0,31.0,24.0
47.0,_TOD 273,31.419710451925773,890.0,890.0,0.0,0.0,120.0,120.0,4.0,32.0,28.0
48.0,_TOD 274,5.614551716207673,0.0,80.0,80.0,20.0,40.0,20.0,17.0,21.0,4.0
49.0,_TOD 275,111.62711590663825,1210.0,1780.0,570.0,540.0,1070.0,530.0,10.0,26.0,16.0
50.0,_TOD 276,111.89529273264426,1930.0,2130.0,200.0,210.0,840.0,630.0,8.0,27.0,19.0
51.0,_TOD 277,141.3992471330509,1530.0,3180.0,1650.0,280.0,1240.0,960.0,18.0,31.0,13.0
52.0,_TOD 278,48.80411676130365,130.0,620.0,490.0,230.0,390.0,160.0,14.0,21.0,7.0
53.0,_TOD 279,11.048428684763895,20.0,80.0,60.0,50.0,80.0,30.0,8.0,14.0,6.0
54.0,_TOD 280,83.35684295970506,600.0,1070.0,470.0,430.0,790.0,360.0,10.0,22.0,12.0
55.0,_TOD 281,119.50487748367735,1830.0,2460.0,630.0,440.0,800.0,360.0,8.0,27.0,19.0
56.0,_TOD 282,33.16028839877762,200.0,510.0,310.0,100.0,280.0,180.0,15.0,24.0,9.0
57.0,_TOD 283,27.778286065541195,0.0,410.0,410.0,60.0,230.0,170.0,21.0,23.0,2.0
58.0,_TOD 284,0.32169044620147846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59.0,_TOD 285,56.64693423247972,200.0,940.0,740.0,180.0,540.0,360.0,19.0,26.0,7.0
60.0,_TOD 286,22.79140893985558,0.0,320.0,320.0,130.0,200.0,70.0,17.0,23.0,6.0
61.0,_TOD 287,255.1298064178797,1720.0,4820.0,3100.0,930.0,1990.0,1060.0,17.0,27.0,10.0
62.0,_TOD 288,34.61417838451707,420.0,540.0,120.0,210.0,350.0,140.0,8.0,26.0,18.0
63.0,_TOD 289,107.6220938797877,460.0,1630.0,1170.0,630.0,1360.0,730.0,18.0,28.0,10.0
64.0,_TOD 290,24.340503537344496,770.0,810.0,40.0,180.0,200.0,20.0,2.0,41.0,39.0
65.0,_TOD 291,48.94114919132972,1100.0,450.0,-650.0,250.0,420.0,170.0,-10.0,18.0,28.0
66.0,_TOD 292,130.9813577867935,760.0,1630.0,870.0,670.0,990.0,320.0,9.0,20.0,11.0
67.0,_TOD 293,221.4601384345196,540.0,1080.0,540.0,2300.0,2300.0,0.0,2.0,15.0,13.0
68.0,_TOD 294,2.527314812825439,0.0,30.0,30.0,10.0,20.0,10.0,16.0,20.0,4.0
69.0,_TOD 295,100.81498971074457,1220.0,2420.0,1200.0,290.0,800.0,510.0,17.0,32.0,15.0
70.0,_TOD 296,81.76523622504774,170.0,520.0,350.0,710.0,450.0,-260.0,1.0,12.0,11.0
71.0,_TOD 297,83.26256244370686,480.0,1030.0,550.0,140.0,450.0,310.0,11.0,18.0,7.0
72.0,_TOD 298,115.39791972012597,1490.0,2060.0,570.0,200.0,760.0,560.0,9.0,24.0,15.0
73.0,_TOD 299,0.0464396596806937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.0,_TOD 300,2.08526858299211,0.0,0.0,0.0,20.0,30.0,10.0,4.0,14.0,10.0
75.0,_TOD 301,0.009580301593709999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.0,_TOD 302,103.60625102574464,430.0,1260.0,830.0,370.0,870.0,500.0,13.0,21.0,8.0
77.0,_TOD 303,97.7988969058775,160.0,1480.0,1320.0,30.0,730.0,700.0,21.0,23.0,2.0
78.0,_TOD 304,11.251327379976075,0.0,60.0,60.0,70.0,90.0,20.0,7.0,13.0,6.0
79.0,_TOD 305,114.84016605943809,80.0,1010.0,930.0,290.0,680.0,390.0,12.0,15.0,3.0
80.0,_TOD 306,38.43180976220338,160.0,390.0,230.0,50.0,210.0,160.0,11.0,16.0,5.0
81.0,_TOD 307,85.28711802939156,330.0,1020.0,690.0,330.0,570.0,240.0,11.0,19.0,8.0
82.0,_TOD 308,97.13224160629667,0.0,450.0,450.0,300.0,460.0,160.0,6.0,9.0,3.0
83.0,_TOD 309,34.04015264004953,160.0,300.0,140.0,60.0,120.0,60.0,6.0,12.0,6.0
84.0,_TOD 310,28.915391460101244,0.0,150.0,150.0,80.0,140.0,60.0,7.0,10.0,3.0
85.0,_TOD 311,124.21233345848701,90.0,1920.0,1830.0,0.0,940.0,940.0,22.0,23.0,1.0
86.0,_TOD 312,5.438100378173999,20.0,120.0,100.0,0.0,50.0,50.0,27.0,31.0,4.0
87.0,_TOD 313,116.37728428367765,0.0,2140.0,2140.0,0.0,1070.0,1070.0,28.0,28.0,0.0
88.0,_TOD 314,96.57274086405253,0.0,260.0,260.0,360.0,490.0,130.0,4.0,8.0,4.0
89.0,_TOD 315,108.51369460178557,180.0,1400.0,1220.0,230.0,810.0,580.0,16.0,20.0,4.0
90.0,_TOD 316,33.9914985409577,820.0,910.0,90.0,40.0,130.0,90.0,6.0,31.0,25.0
91.0,_TOD 317,0.1856622124997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92.0,_TOD 318,5.1076048039969475,0.0,100.0,100.0,0.0,50.0,50.0,29.0,29.0,0.0
93.0,_TOD 319,0.7168016787579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94.0,_TOD 320,33.329996436085914,0.0,560.0,560.0,30.0,280.0,250.0,24.0,25.0,1.0
95.0,_TOD 321,26.06415953062673,0.0,40.0,40.0,60.0,80.0,20.0,3.0,5.0,2.0
96.0,_TOD 322,25.810946118218467,0.0,350.0,350.0,0.0,170.0,170.0,20.0,20.0,0.0
97.0,_TOD 323,2.0814282435876,0.0,40.0,40.0,0.0,20.0,20.0,29.0,29.0,0.0
98.0,_TOD 324,103.92303373183078,690.0,1700.0,1010.0,30.0,530.0,500.0,14.0,21.0,7.0
99.0,_TOD 325,99.38705809477875,2140.0,2290.0,150.0,210.0,270.0,60.0,2.0,26.0,24.0
100.0,_TOD 326,20.60741287072469,80.0,100.0,20.0,130.0,160.0,30.0,3.0,13.0,10.0
101.0,_TOD 327,17.481614231398265,0.0,150.0,150.0,100.0,170.0,70.0,12.0,18.0,6.0
102.0,_TOD 328,17.267784790772918,10.0,110.0,100.0,100.0,140.0,40.0,8.0,14.0,6.0
103.0,_TOD 329,15.53503413937814,370.0,370.0,0.0,40.0,110.0,70.0,5.0,31.0,26.0
